CustomerID,Recency,Frequency,Monetary,Monetary_log,Cluster
13617.0,40,3,83.00334867456347,4.430856663222094,0
13618.0,174,1,21.39537206287145,3.108854333179282,2
13621.0,117,1,30.398949546518544,3.4467744384220818,0
13623.0,31,5,111.22747494192785,4.720527837816919,0
13626.0,253,1,37.75997790156966,3.6573882168874614,2
13627.0,59,5,193.79538607214533,5.271949705466663,0
13629.0,23,11,226.3403700530255,5.426448322008738,1
13630.0,5,7,160.50231263124797,5.084519462258315,1
13631.0,100,11,73.39493736251626,4.30938789332106,0
13632.0,25,5,297.44941758504945,5.698600463147013,1
13634.0,33,5,284.5854782286613,5.6545413826344,1
13635.0,68,1,140.3414584122131,4.951178653677091,0
13636.0,37,5,133.05525737994398,4.89825208345743,0
13637.0,52,3,152.44045262694075,5.033312560993529,0
13638.0,16,1,16.73024832967718,2.875272126173997,0
13639.0,74,1,88.95748663376439,4.499337187992111,0
13642.0,216,1,64.56912513775067,4.183104931770026,2
13643.0,31,3,68.31367408738465,4.238642204009642,0
13644.0,16,4,321.0446865705534,5.77469031408503,1
13645.0,120,1,16.113026941571235,2.8398399829276952,0
13647.0,10,4,193.88511217940473,5.272410216625152,0
13649.0,257,2,47.60092719389028,3.8836426087880502,2
13650.0,17,6,234.83440549558222,5.463129887109969,1
13651.0,35,2,13.618893733939455,2.682314783465468,0
13652.0,46,3,152.2576032654539,5.032120187063289,0
13654.0,43,6,352.00485945345787,5.866481822995649,1
13655.0,114,2,125.93870045370319,4.843704296341308,0
13656.0,165,2,65.32784277546746,4.1946097604014385,2
13657.0,11,2,40.599678763680025,3.72809244521048,0
13658.0,10,5,292.65188644220285,5.682395006065731,1
13659.0,206,2,201.71391616614784,5.311795705103092,2
13662.0,86,3,115.88910363010474,4.7612256530994275,0
13663.0,179,1,27.77377394168795,3.3594643452445054,2
13666.0,60,3,16.30176887245932,2.8508087432398352,0
13667.0,149,1,76.53961693457232,4.350788992000664,0
13668.0,3,21,857.9802733522819,6.755745957055001,1
13669.0,51,2,20.52851864138384,3.069378504614521,0
13670.0,75,1,48.11580080475128,3.894180791681916,0
13672.0,301,2,19.460833077201958,3.0185124770553506,2
13673.0,19,2,77.97428155501996,4.369122249527681,0
13675.0,151,2,59.015460300777214,4.094602200710075,0
13678.0,152,1,17.68548215428411,2.927746866954754,2
13680.0,1,4,379.15455949982976,5.9405779055518275,1
13681.0,18,4,125.84249268642456,4.842946101687897,0
13682.0,187,1,8.217135729143099,2.2210643308598224,2
13684.0,286,1,22.65768186703191,3.16368787687073,2
13685.0,3,7,32.65800295205206,3.5162508569981705,0
13686.0,183,1,12.905305308745083,2.6322704442046865,2
13689.0,63,1,25.756523037343673,3.2867782954782974,0
13690.0,59,1,21.17092885325268,3.0987819196045487,0
13692.0,25,3,109.36040913212486,4.703751456592348,0
13694.0,4,50,1879.9501273121673,7.5395323150272375,1
13695.0,31,15,233.78582961513877,5.458673735260262,1
13697.0,39,1,20.881920711215777,3.085660757577408,0
13699.0,155,1,39.417135817067106,3.699253848927072,2
13700.0,26,10,294.39551099613635,5.688315173624794,1
13703.0,318,1,5.738977368373694,1.9079081876521187,2
13704.0,5,9,299.21623472958333,5.704502997449243,1
13705.0,8,3,65.3270078715474,4.194597172789059,0
13706.0,303,1,43.82952228362146,3.8028669019343817,2
13707.0,267,2,110.67188920600498,4.715565011072321,2
13708.0,271,1,59.422200659007636,4.101356597986524,2
13709.0,4,13,774.6008359749786,6.653638001210848,1
13710.0,32,1,16.93706944059313,2.8868694899198744,0
13711.0,219,2,31.78023620819543,3.4898257791529135,2
13712.0,247,1,20.112507646017708,3.049865644289813,2
13715.0,281,5,186.32662508077448,5.232853751407057,2
13716.0,269,1,26.706880269962852,3.3216807675480116,2
13717.0,32,6,176.69938682975257,5.180093284562377,1
13718.0,246,2,31.322445719276043,3.475761902797216,2
13719.0,15,5,139.31769136268355,4.943909075828062,0
13720.0,117,4,102.57245087078142,4.640271376227159,0
13721.0,36,1,66.0204626890279,4.2049979860309,0
13722.0,132,3,233.8864585447698,5.459102242258472,0
13723.0,217,1,21.102378096601566,3.0956852089156435,2
13725.0,50,8,251.90726654106612,5.533022886126192,1
13726.0,39,2,80.96180453480893,4.406253340390511,0
13727.0,29,2,46.82942829157081,3.867641104695216,0
13728.0,37,6,142.69605430149545,4.9677003348200115,0
13730.0,136,2,94.94583535946876,4.56378381723312,0
13731.0,219,2,87.98207758341206,4.488434973986098,2
13732.0,28,1,63.46591477611199,4.166136631037649,0
13735.0,25,4,406.5632255859461,6.010196075457792,1
13736.0,5,2,178.41161939302225,5.189682715604381,0
13737.0,200,1,49.856833558574124,3.929014500064793,2
13739.0,18,1,13.926631098882037,2.7031469396646024,0
13740.0,241,1,41.79171094592396,3.756344414343636,2
13741.0,72,3,88.28474656516755,4.491830662152228,0
13742.0,17,12,505.24303954807255,6.227016869285386,1
13743.0,3,7,95.43304389394169,4.568848921864004,0
13744.0,95,2,115.85759517219185,4.760956058206621,0
13745.0,162,1,35.29087633938238,3.591566369166603,2
13747.0,374,1,5.2587042752084905,1.833973178896723,2
13748.0,96,5,75.31052948606735,4.334810929897144,0
13750.0,54,5,80.04670176864269,4.3950255535676455,0
13751.0,288,1,21.438518523552684,3.110779059025592,2
13752.0,124,6,142.5319187390871,4.966557440703279,0
13753.0,288,1,82.62928227557447,4.426393725215922,2
13754.0,152,2,29.043305192365338,3.4026398472204846,2
13755.0,4,9,398.47617808715887,5.990154134109679,1
13756.0,2,14,402.10792829566435,5.999204338239462,1
13758.0,12,7,310.2680304829469,5.740654375363563,1
13759.0,33,2,66.04812388018776,4.205410628429246,0
13760.0,54,2,66.82073389303822,4.216867957827947,0
13761.0,50,2,153.5553118869132,5.040552038009574,0
13762.0,219,1,18.908067279826238,2.99112504052778,2
13763.0,63,1,69.13750746081314,4.25045770745118,0
13764.0,71,3,307.1192732409407,5.730486958793618,1
13767.0,2,37,1203.665108833553,7.093956889317942,1
13769.0,2,10,337.07825780251227,5.823277400643726,1
13771.0,64,4,297.31188795245424,5.698139543064716,1
13772.0,34,3,227.57223880548673,5.431852303940281,0
13774.0,82,1,49.72973691643591,3.926512265608832,0
13777.0,1,33,752.5382532022452,6.624779784133267,1
13778.0,103,1,23.73964014298993,3.208406821304388,0
13780.0,7,2,68.40165611883178,4.2399107306117765,0
13781.0,251,1,26.076609544943786,3.2986702387634663,2
13782.0,13,6,177.29185571004518,5.183421846372372,1
13784.0,10,11,102.14756490135035,4.636160631883783,1
13786.0,367,1,19.560545335831506,3.0233739643515247,2
13787.0,76,2,47.51073693717025,3.8817851535903087,0
13790.0,4,1,48.26932602276739,3.897301697200434,0
13791.0,128,2,40.29376702749119,3.7207115691462977,0
13792.0,66,2,29.38426982349206,3.4139250344771837,0
13798.0,1,57,1308.7909612039798,7.17762283186228,1
13799.0,117,2,90.56367593327747,4.517034642086213,0
13800.0,310,1,73.12735864740851,4.305784676675507,2
13801.0,67,1,48.834530040286445,3.9087081180606456,0
13802.0,139,3,207.33688286981058,5.3391563986982415,0
13803.0,255,1,41.35626975221876,3.746116456237577,2
13804.0,31,7,327.6753458917246,5.79507047296433,1
13805.0,52,2,25.044051461372675,3.25978939131233,0
13806.0,64,1,30.061472801133984,3.435968234533693,0
13807.0,367,1,16.763707069785436,2.8771574471894925,2
13808.0,6,5,195.37686905057726,5.28003561429282,1
13809.0,305,1,23.674801800240914,3.2057825528755695,2
13810.0,29,3,95.61294704237775,4.570712759591416,0
13811.0,184,3,51.39553419945916,3.958821362493962,2
13812.0,42,3,75.4117240832444,4.336136140986186,0
13813.0,40,4,173.39271448904034,5.161309735883486,0
13814.0,92,2,152.46022776587867,5.03344143095198,0
13815.0,22,4,429.73378846724967,6.065490239104329,1
13816.0,24,2,67.37767119918557,4.225046326877563,0
13817.0,29,2,53.36395657673003,3.9957013713423226,0
13819.0,302,3,93.05488402557769,4.543878484495239,2
13821.0,145,2,85.04668849243433,4.454890038389256,0
13822.0,6,2,110.84099273582893,4.717078154839426,0
13823.0,19,2,103.11833215474893,4.645528061507373,0
13824.0,33,5,140.56732115253234,4.952775371804067,0
13826.0,176,1,24.416941919955676,3.2354159563983718,2
13827.0,58,3,93.69265643444919,4.550636451614461,0
13828.0,22,1,28.473605079271536,3.38349511974872,0
13831.0,16,6,167.83001579299724,5.128892385032883,1
13832.0,19,1,7.30585354657594,2.116960512808462,0
13833.0,159,1,59.78149424951195,4.107285371745713,2
13835.0,25,4,121.78185406705579,4.810409236610663,0
13837.0,212,2,33.483393332241434,3.5404778554612646,2
13838.0,6,4,170.0737125563985,5.142094531201,0
13841.0,253,1,2.839155864631439,1.3452525155152608,2
13842.0,59,9,461.8362402458297,6.1373732987486065,1
13844.0,11,1,48.49764085168851,3.9019250088770434,0
13845.0,65,1,25.784111582743705,3.2878088603207773,0
13846.0,25,3,127.09309231118891,4.852757283258164,0
13848.0,92,3,8.678717917934726,2.269929446022328,0
13849.0,52,2,214.1113892442678,5.3711559834738525,0
13850.0,129,1,216.2849943793599,5.381209830020002,0
13851.0,96,3,191.20857386299755,5.258581104609903,0
13853.0,57,1,83.44382024831928,4.436086464120619,0
13854.0,9,25,450.3942347856568,6.112341092449098,1
13856.0,169,3,27.367432398717867,3.345241740626246,2
13858.0,57,1,28.897394603130564,3.3977713395809457,0
13859.0,326,1,40.480868814969995,3.725232328536623,2
13860.0,1,5,179.30636005456324,5.194657404432183,0
13862.0,18,8,295.87524059089793,5.693311985200023,1
13863.0,248,1,41.78183998609871,3.7561137131570774,2
13865.0,58,4,72.39101092613463,4.295801461174387,0
13866.0,74,1,18.800446428525234,2.985704484341526,0
13867.0,31,3,137.4776135078351,4.930708677240506,0
13868.0,7,2,66.15515699413734,4.20700571814607,0
13869.0,123,4,534.409656471874,6.283032166918887,1
13870.0,2,8,287.10514724375776,5.663325508101512,1
13871.0,23,13,835.3050100616582,6.728993391116466,1
13873.0,120,3,56.575791361509474,4.0531021904930435,0
13874.0,358,1,47.274310723046376,3.8768995500779244,2
13875.0,54,5,218.74818776877302,5.392482289745265,1
13876.0,64,1,17.638504701745298,2.92522958617621,0
13877.0,86,1,7.687299584601383,2.161862141226406,0
13878.0,55,1,114.03658538037679,4.7452502115118484,0
13880.0,21,13,397.35884712518043,5.987353225006586,1
13881.0,4,20,666.1455500589211,6.503008238090371,1
13882.0,3,5,137.97267905481945,4.934277360249059,0
13883.0,11,5,342.1345162988923,5.838122546083631,1
13884.0,7,5,119.95938145667468,4.795454798799387,0
13885.0,189,2,70.5058724609041,4.269779578647625,2
13886.0,71,1,35.30504702574224,3.5919567681279485,0
13887.0,204,1,47.18346412186329,3.8750158941841266,2
13888.0,120,2,87.36548682244694,4.481481472849093,0
13889.0,93,1,45.694127068200274,3.843618398055647,0
13890.0,1,10,268.27285349986255,5.595725190799854,1
13892.0,27,4,51.72857468436711,3.9651575227269658,0
13893.0,298,1,65.07149461645119,4.190737407497009,2
13894.0,24,3,65.26664856445288,4.193686732382086,0
13895.0,28,4,299.4413137534137,5.705252439572908,1
13897.0,50,1,39.3337101557669,3.6971875995899532,0
13898.0,326,1,23.094589329665013,3.1819873061481285,2
13899.0,16,2,50.56991719200241,3.9429385023218537,0
13900.0,183,3,94.07340669833054,4.5546492953076685,2
13901.0,72,5,346.4366630104013,5.850582383674345,1
13904.0,37,2,47.42579416679636,3.8800326090924253,0
13908.0,80,4,284.4649243375455,5.654119164587218,1
13911.0,57,9,305.90331650868285,5.726532768047206,1
13914.0,12,2,78.32459012864359,4.37354817046749,0
13917.0,50,2,35.79642647359934,3.605400733764055,0
13918.0,50,2,81.74537974044993,4.4157681787461325,0
13919.0,59,2,46.76131267937965,3.8662159536182776,0
13922.0,352,1,18.202851268829896,2.9550587715930603,2
13923.0,54,1,44.87008394076778,3.8258131385783627,0
13924.0,2,6,240.53376795955432,5.487009289237374,1
13925.0,93,4,87.93460382593743,4.487901311170163,0
13926.0,23,1,24.941671271589268,3.2558506051702154,0
13927.0,75,1,47.59372335185361,3.8834943734271654,0
13928.0,11,4,65.89134097184504,4.203069526348193,0
13929.0,169,2,40.57760199694764,3.72756160873569,2
13930.0,58,2,38.406664239696035,3.6739349451402936,0
13931.0,96,2,136.65538607575007,4.924753359597171,0
13932.0,295,1,41.916013238387926,3.7592450252465355,2
13933.0,109,2,68.90575180030386,4.247147931981827,0
13934.0,264,1,90.45656202939291,4.515864127641398,2
13936.0,180,1,50.983348239668814,3.950923441137867,2
13937.0,169,1,19.36808174871284,3.013969055392662,2
13938.0,35,1,11.47613551670627,2.523817660878474,0
13939.0,23,3,69.3884557984052,4.254029269581494,0
13940.0,17,4,110.68611356465273,4.7156923793196235,0
13941.0,22,5,191.20307040254306,5.258552471447838,1
13946.0,79,3,28.40073578533772,3.38101970074364,0
13947.0,65,1,12.42183597532453,2.5968829310775976,0
13948.0,361,1,9.78430227243727,2.3780915834912646,2
13949.0,3,6,296.119886665753,5.69413571616165,1
13950.0,11,4,86.74593632731573,4.47444555161343,0
13951.0,176,3,89.40721480164736,4.504324073966238,2
13952.0,218,2,369.50390128312955,5.914863974459731,2
13953.0,7,7,60.071809606888216,4.112050378479155,0
13954.0,2,2,59.89863941971238,4.109210833246453,0
13955.0,154,2,50.57207332992462,3.942980311441721,0
13956.0,5,5,196.80883253746003,5.287301072071637,1
13959.0,79,3,115.71536005732844,4.759738150659875,0
13960.0,21,2,27.60775649638401,3.3536778872233355,0
13962.0,22,2,22.3459616271108,3.150424019568999,0
13963.0,308,4,80.90251391576092,4.405529685330079,2
13967.0,146,1,6.700819515406639,2.0413267537685975,2
13969.0,7,18,1169.8787943012535,7.065509852093066,1
13971.0,19,8,346.55839847812086,5.850932704059942,1
13972.0,71,2,27.9269004286684,3.3647719728633256,0
13973.0,287,1,29.705051308938668,3.4244271788087457,2
13974.0,49,1,61.38535750331221,4.133330592443859,0
13975.0,31,6,467.7914657316951,6.150158033599862,1
13976.0,207,1,31.559815840915586,3.483078885126808,2
13978.0,15,2,20.87143356374314,3.08518138186566,0
13979.0,73,1,117.42702895699233,4.7742969815065575,0
13980.0,60,1,22.653869966216195,3.163526736486352,0
13982.0,39,4,237.74029417645588,5.475376325870439,1
13983.0,30,12,216.72442192632195,5.383230143511882,1
13984.0,27,5,44.96299471049768,3.827836609919973,0
13985.0,4,15,898.0395204318337,6.8013269939412435,1
13986.0,17,1,28.230577348651657,3.3752153308491164,0
13988.0,20,6,508.9996140614833,6.234409968975895,1
13989.0,66,2,94.92136262718914,4.563528716489802,0
13990.0,213,1,39.17631250924561,3.693277580890692,2
13991.0,12,6,120.47889761106848,4.799740565482673,0
13992.0,30,1,10.045074213521973,2.4019845560457016,0
13993.0,43,9,353.5803586024549,5.870935001814003,1
13994.0,4,6,329.40372566663666,5.800315317813987,1
13995.0,15,5,192.0408623861932,5.262901888703157,1
13999.0,10,12,488.67870070496843,6.193749463183978,1
14000.0,211,1,41.00495111860716,3.737787495111983,2
14001.0,46,3,130.0338232549882,4.8754554826613,0
14002.0,134,2,68.25742938083023,4.2378304227906805,0
14004.0,43,7,457.61306210865905,6.128206852592669,1
14005.0,10,5,202.08244917697849,5.313612050164923,1
14006.0,116,3,78.60658003582292,4.377096753200496,0
14009.0,198,2,98.32001534221817,4.598347115112549,2
14012.0,278,1,33.082792669563396,3.5287926431332877,2
14013.0,110,3,64.07019850331407,4.175466664114105,0
14014.0,77,1,50.71404755203887,3.9457294574125386,0
14015.0,53,1,70.1611968934959,4.264947682407391,0
14016.0,162,4,413.05026134086825,6.025987370661416,1
14019.0,47,3,154.39013325202765,5.045938943331113,0
14020.0,17,2,84.94384082155412,4.453694069244334,0
14021.0,155,3,66.76691792489504,4.216074139655753,0
14022.0,225,1,52.8998394582194,3.987127499398816,2
14023.0,7,2,74.38371440879179,4.3225912624115495,0
14024.0,122,2,41.747294171032635,3.755305899134753,0
14027.0,61,1,13.904791218598579,2.701682719557832,0
14029.0,63,2,44.334920161726835,3.8140776000228356,0
14030.0,18,8,337.83008642046025,5.825498761729076,1
14031.0,7,19,875.7398590847528,6.7762103224689385,1
14032.0,2,11,329.1081012644781,5.799420180407374,1
14034.0,22,3,98.78167527087541,4.602984551937922,0
14035.0,29,5,153.2439001399604,5.038535116719674,0
14036.0,285,1,88.21312758777927,4.491028199024067,2
14037.0,176,2,35.28275956458452,3.591342685325202,2
14038.0,78,3,214.349635263809,5.372262917808455,0
14039.0,33,1,15.472844829063686,2.8017132572072327,0
14040.0,41,12,457.38237162968915,6.127703708355852,1
14041.0,266,1,23.736536189951757,3.2082813486720103,2
14044.0,27,4,179.1768981799971,5.193939135956881,0
14045.0,109,4,37.64898520355459,3.654520518635813,0
14046.0,284,1,13.16395318250456,2.65070022885762,2
14047.0,9,5,103.8017077146947,4.652070066741725,0
14048.0,305,1,100.54515576738378,4.620503583957837,2
14049.0,17,4,814.1888978328215,6.703419862866833,1
14050.0,32,2,102.84789049424752,4.642927237109045,0
14051.0,1,23,915.7174528642064,6.820799303582399,1
14052.0,20,1,55.38902367333476,4.032274523842902,0
14053.0,124,2,11.937294030824656,2.5601141505761262,2
14054.0,65,1,13.234499619942193,2.65566856872069,0
14055.0,106,1,36.051682370369214,3.6123137588183103,0
14056.0,1,23,1551.1389136724697,7.347389202969982,1
14057.0,24,17,604.4843704681252,6.406028750055744,1
14059.0,267,1,20.121249301826523,3.0502796096372222,2
14060.0,5,19,459.0233779158942,6.131277309748061,1
14062.0,10,12,434.17351170926514,6.075744829050769,1
14064.0,29,5,127.71696229142472,4.857615903053769,0
14066.0,267,1,19.555369037704573,3.0231221738595386,2
14067.0,64,2,65.74215135829252,4.200836707719675,0
14068.0,320,1,46.391478816234596,3.8584424407307454,2
14071.0,4,8,308.9244181705178,5.73632845539896,1
14073.0,32,1,24.08672746836462,3.222338920160121,0
14075.0,5,3,96.89163511414353,4.5838611027209595,0
14076.0,129,1,33.984595315794614,3.554907830767648,0
14077.0,41,5,69.14060137345024,4.250501818576763,0
14078.0,102,6,108.1156573750987,4.6924083965207855,0
14079.0,125,1,25.260344410667845,3.2680599841986915,0
14080.0,33,1,6.813754966142396,2.0558856378282195,0
14081.0,302,2,193.81986958286282,5.272075385918824,2
14082.0,365,1,38.25666468459631,3.670121230695314,2
14083.0,4,9,212.76725886462512,5.364887847783627,1
14085.0,2,18,729.0285423798852,6.593083632528613,1
14087.0,3,1,54.46679478830469,4.015784549601632,0
14088.0,10,13,2657.6384607360187,7.885569413866142,1
14089.0,57,1,20.32258928684643,3.059767040649725,0
14090.0,325,1,3.1007407070850785,1.411167617657815,2
14092.0,8,14,519.3200077011882,6.25444402172026,1
14093.0,12,1,102.38147966832545,4.638425832572462,0
14096.0,4,17,8247.09659792438,9.017737737306728,1
14098.0,37,1,23.671842365755246,3.2056626081644657,0
14099.0,16,11,447.3308013462224,6.105531355796988,1
14100.0,138,1,39.325738158395815,3.696989929073636,0
14101.0,74,6,133.60676342972582,4.902357664311711,0
14102.0,5,5,113.34874165282044,4.739252916060367,0
14104.0,155,2,25.45913296717076,3.275601390469316,2
14105.0,239,1,164.40624021395215,5.108404509894546,2
14107.0,52,7,299.05445078947463,5.703963960818173,1
14108.0,31,2,75.94491590444815,4.343089787984529,0
14109.0,73,1,20.042036204692298,3.046522160976399,0
14110.0,4,12,439.90831446838615,6.088836950132071,1
14111.0,14,4,33.09052557270969,3.5290195032415776,0
14112.0,23,7,380.7355562614553,5.944728107787555,1
14113.0,4,4,101.09582999524554,4.625911881978522,0
14114.0,274,2,41.69122909785789,3.753993491591248,2
14116.0,20,5,176.09427434554425,5.176682214201475,0
14117.0,144,1,7.83085100590165,2.1782513866312403,2
14121.0,4,4,344.22640942709114,5.844200460996411,1
14124.0,84,1,6.801989194356248,2.0543787260996873,0
14125.0,11,3,370.9146615799749,5.918664423601037,1
14126.0,8,3,41.1632381694499,3.7415487079593817,0
14127.0,123,3,100.84803536645882,4.623481853006739,0
14128.0,61,2,89.10226729299727,4.5009453284818886,0
14129.0,2,5,136.30693930111053,4.922218852655617,0
14130.0,319,1,96.1250666021363,4.575999494423858,2
14132.0,2,11,414.8629398108038,6.030355734364924,1
14133.0,130,3,68.76510392865849,4.245133941039305,0
14135.0,2,15,356.1475818991752,5.878149091031163,1
14138.0,2,2,111.57134372446393,4.723587187085591,0
14139.0,46,1,46.64270519405506,3.8637295269651006,0
14140.0,4,2,131.6574290129837,4.887770083636609,0
14141.0,3,4,110.25529537642662,4.711827518802786,0
14142.0,373,1,41.91903496141413,3.75931543292011,2
14143.0,134,1,17.442797692419436,2.914673925298177,2
14145.0,47,4,82.19412505962646,4.421176733069895,0
14146.0,9,5,487.14247676115065,6.190607323817081,1
14147.0,78,2,23.617102033102828,3.203441405993218,0
14148.0,234,1,11.229586988847238,2.5038581787974716,2
14149.0,221,1,66.15027591786134,4.206933031938635,2
14150.0,36,2,57.66335995814916,4.071815340431782,0
14152.0,75,2,82.7393488705982,4.427708984952912,0
14154.0,239,2,134.20636747550088,4.906802259212133,2
14155.0,266,1,16.732359244542028,2.875391176351733,2
14156.0,10,55,4416.495217226868,8.393328121505515,1
14157.0,20,2,74.30085581737987,4.321491500177913,0
14158.0,40,1,64.50081941030523,4.1820626526439515,0
14159.0,20,11,1153.1815157967592,7.051146727417004,1
14161.0,216,3,188.3815734701496,5.243763887054737,2
14162.0,174,2,45.57831437942919,3.841135076154974,2
14163.0,87,4,170.17304616944554,5.142675010713536,0
14164.0,71,2,87.2307161003337,4.479955157491836,0
14165.0,276,1,27.864539588427093,3.3626138378721606,2
14167.0,39,4,97.12216371054356,4.586213270824117,0
14171.0,98,1,77.48681893614415,4.362930699048149,0
14173.0,11,4,54.72121271303719,4.0203609130867735,0
14174.0,33,1,32.82142710556499,3.521094539669606,0
14175.0,60,3,380.0768766538119,5.94300113076692,1
14176.0,297,4,79.06235335182892,4.38280574798413,2
14177.0,86,4,68.2181972030916,4.237263793416888,0
14178.0,9,7,329.5598288417246,5.80078766814836,1
14179.0,41,2,173.20232859441765,5.160217431690815,0
14180.0,11,25,599.6807732644547,6.398063634126386,1
14184.0,67,1,62.29529449326901,4.147810989787803,0
14185.0,331,1,6.785062252407629,2.0522068017096906,2
14188.0,31,6,187.10686525880746,5.2370102335612465,1
14189.0,2,15,560.1448629784365,6.329979094966895,1
14191.0,2,13,568.0725211224454,6.344007879647065,1
14193.0,68,2,106.46956699030817,4.6772077097234055,0
14194.0,5,21,1424.9608378258065,7.262601137641872,1
14195.0,202,2,29.775097795193595,3.426705849813432,2
14196.0,107,1,20.300411731238043,3.058726402633628,0
14198.0,18,4,95.04478634233703,4.564814607078507,0
14199.0,218,1,8.606360970620884,2.262425480156941,2
14201.0,60,7,86.56193017161367,4.4723463163999755,0
14204.0,2,1,38.56016644643651,3.6778227141884434,0
14205.0,17,2,60.79882352135727,4.1238843274112,0
14206.0,239,1,40.94634917570482,3.736391401133326,2
14208.0,95,1,20.767426060788875,3.080414634943939,0
14209.0,11,6,236.24694590209992,5.46910156449717,1
14210.0,106,6,258.93334875199383,5.560425247198135,1
14211.0,53,9,272.02559002961254,5.609565527164188,1
14212.0,90,1,27.97545218924674,3.366448995290295,0
14214.0,31,5,139.68545861756735,4.946526608513291,0
14215.0,12,6,236.64142328751174,5.470762912728618,1
14216.0,3,4,164.99650685827768,5.111966745112712,0
14217.0,2,17,254.1576908159074,5.541881749387308,1
14218.0,43,1,23.440418305527206,3.1962382497676938,0
14219.0,4,1,12.17637035676384,2.5784251009171473,0
14220.0,247,2,61.65520965655818,4.137646832817989,2
14221.0,42,9,423.0903881786967,6.049946612179139,1
14222.0,177,1,84.32638792699673,4.446483761018479,2
14223.0,92,3,134.93152326504568,4.912151253530565,0
14224.0,110,4,161.75979559948394,5.092275467292715,0
14226.0,29,5,177.82544851276805,5.186410182101287,0
14227.0,26,10,424.8557891292089,6.054100765786596,1
14229.0,52,3,121.75699363086483,4.81020673964117,0
14231.0,184,3,121.71540465578053,4.809867891153336,2
14232.0,43,5,239.87664211545706,5.484284944004316,1
14233.0,49,4,107.83659418144438,4.689847621450473,0
14234.0,22,4,144.1681065557128,4.977892426443542,0
14235.0,75,5,220.16586059761417,5.3989129204748165,1
14236.0,81,2,34.214379970182215,3.5614545210618838,0
14237.0,373,1,21.927854363931914,3.132352519178514,2
14238.0,326,1,17.413080568296515,2.9130613124958065,2
14239.0,43,11,295.63521843505714,5.692503163164031,1
14240.0,30,2,106.44282897481905,4.67695888260939,0
14241.0,184,1,23.561050428164698,3.2011618722407493,2
14242.0,235,2,39.19972857550155,3.6938602437489862,2
14243.0,9,10,342.02983209642804,5.837817417425981,1
14245.0,220,2,240.20951546545055,5.485665914594989,2
14246.0,111,3,188.14495182449335,5.242513661981113,0
14247.0,278,1,27.974297014104405,3.3664091271231893,2
14248.0,318,1,21.370313220781767,3.10773477722707,2
14250.0,7,3,255.23325960584035,5.546088199951175,1
14251.0,2,5,224.01368544180843,5.416161224540519,1
14256.0,260,2,129.69190923889755,4.872842715415676,2
14257.0,64,5,285.61410364936233,5.658136724404371,1
14258.0,9,9,499.8879227737682,6.216382369020326,1
14259.0,142,1,12.928719549871136,2.6339528632416664,2
14261.0,51,2,138.52254809557365,4.938226223293594,0
14262.0,8,8,331.9078596528732,5.8078657539534415,1
14264.0,155,2,44.78867980732148,3.824036894790637,2
14265.0,109,2,65.79166577239648,4.201578308872659,0
14267.0,163,3,161.43484969505138,5.090276996424365,0
14270.0,332,1,69.6311355767564,4.257471061116253,2
14271.0,226,1,17.471514610247535,2.9162297946523523,2
14272.0,74,2,54.803788734421744,4.021841765548608,0
14273.0,51,4,75.05337238837056,4.331435362079392,0
14276.0,99,3,146.02749342883274,4.990619599418896,0
14277.0,15,3,514.411636248511,6.24496587508508,1
14280.0,197,1,18.81143034832541,2.9862590614520004,2
14282.0,3,15,367.62948974759934,5.909792046776696,1
14284.0,31,2,85.19954005788986,4.456664841900074,0
14285.0,21,4,109.08980277608872,4.701296421601815,0
14286.0,24,3,553.012350733357,6.317186980241304,1
14287.0,8,3,19.174440881131105,3.004416500321237,0
14288.0,213,1,45.852624175813716,3.8470070194063823,2
14289.0,9,6,117.87395563192531,4.778063735396261,0
14290.0,11,5,267.037541662853,5.591127051531994,1
14291.0,2,11,506.8201469111044,6.230127343377415,1
14292.0,8,9,311.25777635248585,5.743829052946937,1
14293.0,3,4,131.90835907491413,4.889659861219898,0
14295.0,40,1,15.167658984596747,2.783012887882143,0
14297.0,18,4,151.18156684264565,5.025074326678062,0
14298.0,8,44,3756.749651419786,8.231575560250318,1
14299.0,8,9,363.90733340902,5.899643440278059,1
14300.0,19,1,6.251703917327259,1.9812364643326077,0
14301.0,117,1,37.17924371805469,3.6422920097738785,0
14304.0,223,1,45.97875814203577,3.8496955451231036,2
14305.0,71,3,240.63473402843726,5.487427222401218,0
14306.0,51,2,114.28119618537815,4.747374327985265,0
14307.0,89,6,398.8279211679665,5.991034257466587,1
14309.0,8,9,269.25301988346433,5.599358630863783,1
14311.0,243,1,44.454417460938345,3.8167100097605005,2
14312.0,47,6,202.10655056318475,5.313730720962261,1
14314.0,107,1,10.653552842972076,2.455611098581298,0
14315.0,45,6,280.5082404555324,5.640161720527957,1
14317.0,65,1,61.09753741323415,4.128706332971731,0
14320.0,207,2,65.74272369064889,4.2008452829587215,2
14321.0,11,5,185.7709820328047,5.229883171291051,1
14323.0,115,2,81.4052729310946,4.411649426750249,0
14326.0,242,1,20.72921509323665,3.078657672734079,2
14327.0,163,1,33.341341237760815,3.536349912300102,2
14329.0,17,7,617.6550442608881,6.427547838285336,1
14331.0,124,2,65.00763654180189,4.189770440511914,0
14332.0,23,3,67.83741742035315,4.231747454956184,0
14333.0,68,1,44.656629533364324,3.8211488217621836,0
